,t,c,o,h,l,v
828,2017-06-22 14:59:59,393.41628465401,388.3069822559,393.41628465401,385.75233105685,714
829,2017-06-25 14:59:59,393.41628465401,393.41628465401,395.97093585306,389.83977297533,1608
830,2017-06-27 14:59:59,390.86163345495,393.41628465401,395.97093585306,388.81791249571,2910
831,2017-06-28 14:59:59,389.58430785543,390.35070321514,390.60616833505,384.47500545732,716
832,2017-07-02 14:59:59,383.1976798578,385.75233105685,385.75233105685,380.64302865875,1253
833,2017-07-03 14:59:59,380.64302865875,385.75233105685,385.75233105685,378.5993076995,828
834,2017-07-04 14:59:59,378.3438425796,383.1976798578,390.86163345495,378.3438425796,1683
835,2017-07-05 14:59:59,388.3069822559,376.04465650045,388.3069822559,375.78919138055,2504
836,2017-07-06 14:59:59,394.43814513363,393.41628465401,395.97093585306,384.47500545732,4732
837,2017-07-09 14:59:59,396.22640097296,394.43814513363,401.08023825116,379.11023793931,9110
838,2017-07-10 14:59:59,385.75233105685,391.37256369476,391.37256369476,383.4531449777,10533
839,2017-07-11 14:59:59,388.3069822559,385.75233105685,390.86163345495,378.85477281941,2109
840,2017-07-12 14:59:59,388.051517136,387.02965665638,390.35070321514,383.1976798578,1516
841,2017-07-13 14:59:59,383.70861009761,383.1976798578,384.73047057723,383.1976798578,5532
842,2017-07-16 14:59:59,384.73047057723,384.47500545732,388.3069822559,383.96407521751,1746
843,2017-07-17 14:59:59,388.56244737581,392.39442417438,397.24826145258,388.56244737581,3692
844,2017-07-18 14:59:59,411.04337792746,396.22640097296,411.04337792746,395.97093585306,11554
845,2017-07-19 14:59:59,406.18954064927,411.29884304737,418.96279664453,404.91221504974,6878
846,2017-07-20 14:59:59,406.95593600898,412.32070352699,412.5761686469,405.16768016964,3623
847,2017-07-23 14:59:59,404.91221504974,402.8684940905,408.74419184832,402.8684940905,897
848,2017-07-24 14:59:59,404.91221504974,408.99965696822,408.99965696822,403.89035457012,2161
849,2017-07-25 14:59:59,400.31384289145,404.91221504974,406.18954064927,400.31384289145,1803
850,2017-07-26 14:59:59,413.59802912652,408.23326160851,419.21826176443,404.14581969002,9105
851,2017-07-27 14:59:59,419.47372688434,408.74419184832,435.82349455827,408.74419184832,16982
852,2017-07-30 14:59:59,424.83849440235,426.62675024168,427.90407584121,412.5761686469,9584
853,2017-07-31 14:59:59,427.6486107213,428.67047120092,433.77977359903,421.77291296348,2791
