,t,c,o,h,l,v
807,2015-08-05 14:59:59,392.98286656112,392.98286656112,393.15454977063,391.26603446606,6523
808,2015-08-06 14:59:59,394.8713818657,391.43771767556,401.73871024597,393.15454977063,9493
809,2015-08-09 14:59:59,411.69633639737,394.8713818657,411.69633639737,398.30504605584,7017
810,2015-08-10 14:59:59,427.491191672,411.69633639737,428.00624130052,415.47336700652,7210
811,2015-08-11 14:59:59,424.05752748186,427.491191672,429.20802376706,420.62386329172,5823
812,2015-08-12 14:59:59,424.22921069137,423.88584427235,425.77435957693,417.19019910159,4389
813,2015-08-13 14:59:59,429.03634055756,423.19911143433,429.20802376706,418.90703119666,7919
814,2015-08-16 14:59:59,445.51792867021,432.47000474769,454.96050519309,432.47000474769,8792
815,2015-08-17 14:59:59,461.82783357336,454.27377235506,472.12882614377,450.3250585364,14195
816,2015-08-18 14:59:59,463.54466566843,463.54466566843,477.966055267,452.7286234695,14079
817,2015-08-19 14:59:59,461.82783357336,463.71634887794,465.08981455399,456.67733728816,7336
818,2015-08-20 14:59:59,462.6862496209,470.4119940487,479.68288736207,461.82783357336,8915
819,2015-08-23 14:59:59,458.39416938323,460.11100147829,466.80664664906,451.52684100295,7495
820,2015-08-24 14:59:59,448.09317681282,460.11100147829,460.11100147829,446.37634471775,7472
821,2015-08-25 14:59:59,442.7709973181,446.37634471775,446.37634471775,440.53911559452,2958
822,2015-08-26 14:59:59,438.82228349945,442.94268052761,443.80109657514,438.65060028994,1184
823,2015-08-27 14:59:59,442.94268052761,444.65951262268,448.95159286035,441.22584843254,5228
824,2015-08-31 14:59:59,446.20466150824,442.94268052761,446.37634471775,442.94268052761,5198
825,2015-09-01 14:59:59,442.7709973181,446.20466150824,447.40644397479,441.22584843254,4880
826,2015-09-02 14:59:59,425.77435957693,437.79218424241,437.79218424241,421.65396254876,5980
827,2015-09-03 14:59:59,423.19911143433,425.77435957693,430.0664398146,421.31059612975,7315
828,2015-09-06 14:59:59,420.62386329172,418.04861514912,424.91594352939,412.03970281638,7695
829,2015-09-07 14:59:59,429.03634055756,425.77435957693,430.92485586213,425.77435957693,6420
830,2015-09-08 14:59:59,434.53020326178,437.44881782339,437.44881782339,433.84347042375,5434
831,2015-09-09 14:59:59,431.09653907164,436.07535214734,437.79218424241,431.09653907164,2291
832,2015-09-10 14:59:59,429.20802376706,431.78327190967,431.78327190967,428.52129092904,3357
833,2015-09-13 14:59:59,430.0664398146,434.35852005227,434.35852005227,429.20802376706,3986
834,2015-09-14 14:59:59,442.5993141086,438.65060028994,451.52684100295,438.65060028994,5240
835,2015-09-15 14:59:59,459.08090222125,451.35515779345,459.08090222125,449.12327606986,7770
836,2015-09-16 14:59:59,459.25258543076,465.2614977635,466.97832985857,457.53575333569,8423
837,2015-09-17 14:59:59,453.24367309802,468.35179553462,467.8367459061,453.24367309802,7164
838,2015-09-22 14:59:59,430.92485586213,446.54802792725,446.54802792725,427.491191672,6135
839,2015-09-23 14:59:59,446.37634471775,439.50901633747,465.2614977635,439.50901633747,4063
840,2015-09-24 14:59:59,442.08426448008,448.09317681282,448.09317681282,437.79218424241,2943
841,2015-09-28 14:59:59,427.6628748815,433.50010400474,433.32842079523,416.33178305405,7147
842,2015-09-29 14:59:59,436.07535214734,436.07535214734,437.79218424241,434.35852005227,1860
843,2015-09-30 14:59:59,439.50901633747,439.50901633747,442.94268052761,437.79218424241,3841
844,2015-10-01 14:59:59,437.79218424241,439.50901633747,442.7709973181,437.79218424241,4485
845,2015-10-04 14:59:59,441.22584843254,442.25594768958,446.37634471775,441.22584843254,3832
846,2015-10-05 14:59:59,418.90703119666,432.47000474769,432.47000474769,412.03970281638,8896
847,2015-10-06 14:59:59,411.18128676885,412.21138602589,414.61495095898,410.66623714033,5150
848,2015-10-07 14:59:59,403.45554234104,410.32287072131,410.32287072131,397.4466300083,4895
849,2015-10-08 14:59:59,418.04861514912,403.45554234104,418.90703119666,394.8713818657,8804
850,2015-10-11 14:59:59,407.74762257871,422.34069538679,425.77435957693,407.74762257871,5062
851,2015-10-14 14:59:59,407.74762257871,411.18128676885,411.69633639737,403.45554234104,1262
852,2015-10-15 14:59:59,405.17237443611,405.17237443611,405.17237443611,404.31395838857,645
853,2015-10-18 14:59:59,404.8290080171,403.45554234104,404.8290080171,403.45554234104,635
854,2015-10-19 14:59:59,412.03970281638,404.31395838857,417.19019910159,402.59712629351,1322
855,2015-10-25 14:59:59,404.48564159808,404.48564159808,404.48564159808,404.48564159808,200
856,2015-10-27 14:59:59,392.2961337231,401.73871024597,401.73871024597,391.43771767556,2207
857,2015-10-28 14:59:59,384.57038929529,383.71197324776,389.72088558049,375.98622881995,4705
858,2015-10-29 14:59:59,391.26603446606,384.9137557143,393.15454977063,384.9137557143,3741
859,2015-11-01 14:59:59,390.57930162803,391.26603446606,394.8713818657,386.28722139036,3800
860,2015-11-02 14:59:59,396.58821396077,393.15454977063,400.0218781509,393.15454977063,2382
861,2015-11-03 14:59:59,389.03415274247,394.8713818657,392.98286656112,389.03415274247,831
862,2015-11-04 14:59:59,391.43771767556,389.72088558049,391.43771767556,389.72088558049,1000
863,2015-11-05 14:59:59,386.28722139036,388.00405348543,388.00405348543,386.28722139036,1347
864,2015-11-08 14:59:59,386.11553818085,384.57038929529,386.45890459986,381.99514115269,1418
865,2015-11-09 14:59:59,391.43771767556,393.15454977063,398.30504605584,389.72088558049,2009
866,2015-11-10 14:59:59,396.58821396077,394.8713818657,398.30504605584,394.8713818657,850
867,2015-11-15 14:59:59,395.72979791323,391.43771767556,395.72979791323,390.57930162803,911
868,2015-11-16 14:59:59,392.81118335162,393.15454977063,393.15454977063,390.57930162803,628
869,2015-11-18 14:59:59,396.41653075126,397.4466300083,397.4466300083,394.8713818657,1524
870,2015-11-19 14:59:59,392.81118335162,394.8713818657,394.8713818657,392.81118335162,1574
871,2015-11-22 14:59:59,378.56147696255,386.28722139036,387.14563743789,377.70306091502,2830
872,2015-11-23 14:59:59,379.41989301009,374.26939672488,379.41989301009,360.53473996433,1707
873,2015-11-24 14:59:59,374.26939672488,377.70306091502,379.41989301009,372.55256462981,3418
874,2015-11-25 14:59:59,365.68523624954,370.83573253474,370.83573253474,364.826820202,1678
875,2015-11-26 14:59:59,360.53473996433,365.68523624954,365.68523624954,353.66741158406,4339
876,2015-11-29 14:59:59,346.80008320379,360.53473996433,360.53473996433,343.36641901365,7340
877,2015-11-30 14:59:59,358.64622465976,353.66741158406,358.81790786927,351.26384665097,3522
878,2015-12-01 14:59:59,377.70306091502,358.81790786927,381.13672510515,365.85691945905,2984
879,2015-12-02 14:59:59,385.94385497134,385.25712213332,386.28722139036,374.44107993439,6332
880,2015-12-03 14:59:59,394.8713818657,378.56147696255,394.8713818657,378.56147696255,9386
881,2015-12-04 14:59:59,405.97928552079,394.81987690285,410.66623714033,401.51552207361,2215
882,2015-12-07 14:59:59,422.94158662007,412.89811886392,435.2169360998,412.89811886392,3087
883,2015-12-08 14:59:59,424.05752748186,417.36188231109,424.05752748186,414.68362424279,670
884,2015-12-09 14:59:59,432.98505437621,426.28940920545,432.98505437621,426.28940920545,2083
885,2015-12-10 14:59:59,424.05752748186,432.98505437621,432.98505437621,424.05752748186,1769
886,2015-12-13 14:59:59,424.72709199894,419.81695220704,424.72709199894,419.81695220704,1240
887,2015-12-14 14:59:59,421.82564575827,421.82564575827,421.82564575827,419.59376403468,1024
888,2015-12-15 14:59:59,419.59376403468,419.59376403468,421.82564575827,415.1300005875,1870
889,2015-12-16 14:59:59,413.79087155335,412.89811886392,416.2459414493,412.89811886392,1084
890,2015-12-17 14:59:59,411.11261348505,415.1300005875,415.1300005875,403.97059196956,17060
891,2015-12-20 14:59:59,408.43435541674,411.11261348505,411.55898982976,405.08653283136,2620
892,2015-12-21 14:59:59,401.73871024597,408.43435541674,407.31841455494,401.73871024597,3696
893,2015-12-22 14:59:59,410.66623714033,403.30102745248,410.88942531269,401.73871024597,11125
894,2015-12-23 14:59:59,406.42566186551,410.66623714033,410.66623714033,401.73871024597,4272
895,2015-12-24 14:59:59,405.08653283136,404.19378014192,408.43435541674,403.97059196956,10147
896,2015-12-25 14:59:59,401.73871024597,401.73871024597,406.20247369315,401.73871024597,6169
897,2015-12-28 14:59:59,406.20247369315,401.73871024597,406.20247369315,401.73871024597,3102
898,2015-12-29 14:59:59,413.56768338099,406.20247369315,413.79087155335,406.20247369315,2077
899,2015-12-31 14:59:59,415.1300005875,414.01405972571,417.36188231109,414.01405972571,1657
